ID,age,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_spend,Campaign_Acceptance_Score,TotalPurchase 
7458,58,Master,Together,34941,1,1,06/03/2013 00:00,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,Australia,97,0,16
1012,62,Graduation,Single,61823,0,1,18/02/2013 00:00,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,Australia,884,0,31
5453,58,Master,Married,90226,0,0,26/09/2012 00:00,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,Saudi Arabia,2352,1,26
6818,40,Graduation,Married,44989,0,1,12/09/2012 00:00,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Spain,369,0,22
7807,40,Graduation,Married,44989,0,1,12/09/2012 00:00,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Spain,369,0,22
7532,34,Graduation,Married,43586,0,1,30/08/2012 00:00,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,Germany,132,0,18
8346,40,Graduation,Single,32233,1,0,19/08/2012 00:00,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,Spain,296,1,21
5564,45,Graduation,Together,62882,0,1,09/08/2012 00:00,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,Australia,1338,0,24
3267,51,Master,Together,57288,0,1,25/06/2014 00:00,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,Canada,608,1,26
3091,33,2n Cycle,Together,75774,1,0,02/05/2014 00:00,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,Saudi Arabia,823,0,25
762,33,2n Cycle,Together,75774,1,0,02/05/2014 00:00,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,Spain,823,0,25
8029,26,Master,Single,90247,0,0,29/04/2014 00:00,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,USA,1621,3,16
4376,54,2n Cycle,Single,32218,0,0,15/02/2014 00:00,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,1,0,Spain,93,1,14
10981,26,Graduation,Married,84219,0,0,02/02/2014 00:00,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,Saudi Arabia,1198,0,19
486,26,Graduation,Married,84219,0,0,02/02/2014 00:00,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,Canada,1198,0,19
1158,48,Graduation,Divorced,48877,0,1,05/01/2014 00:00,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,Spain,144,0,15
9119,64,Graduation,Together,60905,0,1,05/12/2013 00:00,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,USA,392,0,17
6694,50,Graduation,Married,75236,0,1,25/11/2013 00:00,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,Spain,1068,0,29
10573,61,Graduation,Divorced,62551,0,0,18/11/2013 00:00,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,India,421,1,21
10140,31,PhD,Together,70123,0,0,28/09/2013 00:00,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,India,1727,2,20
2286,52,Graduation,Single,50785,1,1,10/09/2013 00:00,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,Canada,114,0,14
8420,44,2n Cycle,Married,15315,0,0,03/08/2013 00:00,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,Spain,64,0,13
10065,44,2n Cycle,Married,15315,0,0,03/08/2013 00:00,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,Spain,64,0,13
1029,44,PhD,Together,64413,0,1,01/08/2013 00:00,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,Spain,279,0,17
4207,33,PhD,Married,87171,0,0,01/05/2013 00:00,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,Spain,1298,2,27
10277,53,Graduation,Single,30081,0,1,21/02/2013 00:00,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,Spain,42,0,12
4436,38,Graduation,Single,20180,0,0,20/02/2013 00:00,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,Spain,137,0,15
2929,38,Graduation,Single,20180,0,0,20/02/2013 00:00,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,Spain,137,0,15
6281,48,Graduation,Divorced,55686,0,1,14/02/2013 00:00,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,Spain,982,1,20
10390,55,2n Cycle,Married,26887,0,1,10/02/2013 00:00,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,Spain,30,0,11
2574,37,PhD,Married,61996,0,1,31/01/2013 00:00,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,1,0,Spain,1230,3,26
709,62,Graduation,Divorced,51537,0,1,09/12/2012 00:00,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,Saudi Arabia,1103,0,26
5955,52,Graduation,Together,72025,0,0,17/11/2012 00:00,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,Spain,1932,0,19
8486,43,Master,Together,30538,1,0,01/10/2012 00:00,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,Spain,367,0,27
10343,23,2n Cycle,Single,61618,0,0,29/09/2012 00:00,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,India,1345,0,22
6652,49,Graduation,Married,77343,0,0,09/06/2014 00:00,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,Canada,1134,0,18
8746,25,Graduation,Married,75433,1,0,05/04/2014 00:00,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,Spain,1188,2,25
4686,52,PhD,Widow,82571,0,0,02/04/2014 00:00,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,Spain,1686,1,26
3551,60,Master,Together,60033,0,1,29/03/2014 00:00,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,Spain,198,0,12
4338,31,Graduation,Single,39062,1,0,25/03/2014 00:00,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,Spain,44,1,9
4444,42,Graduation,Married,30023,1,0,24/03/2014 00:00,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,Spain,61,0,14
498,44,Graduation,Single,30015,1,0,02/02/2014 00:00,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,Spain,57,0,12
8230,34,Graduation,Married,33228,1,0,23/01/2014 00:00,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,Spain,71,0,13
2826,47,Graduation,Married,22574,2,1,28/10/2013 00:00,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Spain,37,0,14
6222,47,Graduation,Married,22574,2,1,28/10/2013 00:00,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Spain,37,0,14
7352,57,Graduation,Married,55267,0,1,21/10/2013 00:00,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,Canada,405,0,20
10928,56,Graduation,Together,66886,0,1,16/09/2013 00:00,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,Spain,599,0,22
10736,43,Graduation,Single,72258,0,1,12/09/2013 00:00,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,Canada,1525,0,24
10163,30,PhD,Single,82733,0,0,10/09/2013 00:00,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,Spain,1323,0,24
6168,51,Graduation,Divorced,45146,1,1,15/07/2013 00:00,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,India,53,0,10
4656,24,2n Cycle,Single,51250,1,0,30/03/2013 00:00,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,Saudi Arabia,710,1,33
626,63,Graduation,Married,32871,1,1,09/03/2013 00:00,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,USA,43,0,9
3870,36,2n Cycle,Together,63855,0,0,09/02/2013 00:00,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,Germany,1006,0,28
6299,46,PhD,Divorced,42564,0,1,02/01/2013 00:00,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,Canada,813,1,31
7798,42,2n Cycle,Together,46344,0,1,14/12/2012 00:00,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,Canada,429,0,24
9973,51,Graduation,Married,50437,0,2,17/10/2012 00:00,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,Spain,490,0,26
4299,54,Graduation,Together,70971,0,1,21/09/2012 00:00,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,Spain,1825,0,41
10971,37,Graduation,Single,37774,2,0,03/09/2012 00:00,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,Spain,473,1,25
9931,51,PhD,Married,4023,1,1,23/06/2014 00:00,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,Spain,9,0,34
6679,48,Graduation,Single,33279,0,0,12/06/2014 00:00,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,Spain,16,0,7
5961,36,Graduation,Married,42693,1,0,07/06/2014 00:00,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,Spain,57,0,10
6255,62,Master,Together,70545,0,1,03/06/2014 00:00,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,Australia,334,0,15
8614,57,Graduation,Widow,65486,0,1,12/05/2014 00:00,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,Australia,507,0,19
7828,33,Master,Together,77882,0,0,30/04/2014 00:00,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,Saudi Arabia,818,0,13
1277,54,Graduation,Together,78468,0,0,09/04/2014 00:00,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,USA,1004,1,32
3595,51,Graduation,Together,77226,0,1,28/02/2014 00:00,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,Spain,1138,0,31
5735,23,Master,Single,90638,0,0,13/02/2014 00:00,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,Spain,2525,1,19
5350,23,Master,Single,90638,0,0,13/02/2014 00:00,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,Saudi Arabia,2525,1,19
4137,66,Graduation,Together,70666,0,0,06/12/2013 00:00,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,Australia,1076,0,20
6357,55,2n Cycle,Divorced,59052,0,1,17/11/2013 00:00,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,Saudi Arabia,491,0,23
9316,62,Basic,Together,13084,0,0,02/11/2013 00:00,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,USA,29,0,11
3578,65,Graduation,Divorced,49160,0,1,20/10/2013 00:00,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,Spain,236,0,18
153,61,Graduation,Divorced,23272,0,0,17/10/2013 00:00,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,Spain,46,0,9
10524,51,Master,Divorced,49476,0,1,20/06/2013 00:00,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,Canada,795,0,24
1518,49,Master,Married,62694,1,1,17/06/2013 00:00,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,Spain,749,0,31
2036,41,PhD,Together,57906,0,1,11/06/2013 00:00,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,India,401,0,21
9495,32,Graduation,Together,71853,0,0,08/05/2013 00:00,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain,1149,0,18
2631,32,Graduation,Together,71853,0,0,08/05/2013 00:00,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain,1149,0,18
6312,55,Graduation,Married,65031,0,1,17/03/2013 00:00,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,Germany,863,0,37
615,54,Graduation,Together,30507,0,0,11/03/2013 00:00,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,Spain,343,0,18
4406,44,Graduation,Together,67419,0,1,16/01/2013 00:00,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,Canada,1471,0,30
10061,64,Graduation,Married,59462,0,1,05/01/2013 00:00,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,USA,1088,0,32
10619,20,Graduation,Single,95529,0,0,03/12/2012 00:00,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,Saudi Arabia,1990,1,21
4945,61,Graduation,Widow,53653,0,0,07/11/2012 00:00,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,Spain,1210,0,34
1777,34,Basic,Married,25965,0,0,07/09/2012 00:00,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,Spain,74,0,14
4023,44,Graduation,Married,22979,1,0,06/09/2012 00:00,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,Spain,115,0,18
7922,63,PhD,Single,64950,0,1,12/08/2012 00:00,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,Saudi Arabia,966,1,32
10699,29,Graduation,Married,44322,1,0,16/06/2014 00:00,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,92,0,16
7516,31,Graduation,Married,30096,1,0,22/05/2014 00:00,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Germany,45,0,12
3129,31,Graduation,Married,30096,1,0,22/05/2014 00:00,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Spain,45,0,12
5121,37,Graduation,Single,56628,0,1,21/03/2014 00:00,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,Canada,761,1,25
2186,37,2n Cycle,Together,82326,0,0,10/03/2014 00:00,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,Spain,2257,3,24
10548,19,Graduation,Single,71163,0,0,09/03/2014 00:00,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,Germany,960,0,25
6384,36,Graduation,Divorced,71022,0,1,11/02/2014 00:00,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,USA,1453,1,29
2625,60,2n Cycle,Single,42607,0,1,17/11/2013 00:00,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia,350,0,17
1676,39,Graduation,Married,43057,0,1,30/10/2013 00:00,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,Spain,266,0,20
5534,39,Master,Married,47808,0,1,20/10/2013 00:00,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,Spain,224,1,17
6859,27,Graduation,Single,29236,1,0,08/10/2013 00:00,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,Spain,99,0,18
271,45,Graduation,Widow,40590,1,1,02/10/2013 00:00,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada,258,1,21
7699,45,Graduation,Widow,40590,1,1,02/10/2013 00:00,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada,258,1,21
7832,55,Master,Married,77520,0,1,28/08/2013 00:00,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,Spain,1526,3,27
938,33,Graduation,Married,40211,1,1,30/07/2013 00:00,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,Spain,87,1,15
7873,41,PhD,Together,63516,1,1,06/07/2013 00:00,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,Canada,300,0,21
9967,40,Graduation,Divorced,53034,1,1,30/05/2013 00:00,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,USA,447,0,30
1087,39,Master,Together,22669,1,0,22/05/2013 00:00,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,Spain,173,0,19
8314,32,Graduation,Married,79908,0,0,05/04/2013 00:00,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,Spain,1772,1,21
3762,28,PhD,Single,69867,0,0,02/04/2013 00:00,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,Saudi Arabia,925,1,18
10383,48,Graduation,Divorced,70287,0,0,02/04/2013 00:00,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,Australia,1093,0,24
6798,48,Graduation,Single,37070,1,1,20/03/2013 00:00,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Saudi Arabia,433,0,30
4168,48,Graduation,Single,37070,1,1,20/03/2013 00:00,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Spain,433,0,30
6690,48,Master,Married,38179,1,1,14/03/2013 00:00,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,90,0,18
10602,31,Graduation,Married,39922,1,0,14/02/2013 00:00,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,India,156,0,17
3220,31,Graduation,Married,39922,1,0,14/02/2013 00:00,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Germany,156,0,17
5424,31,Graduation,Married,39922,1,0,14/02/2013 00:00,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Saudi Arabia,156,0,17
7488,51,Master,Single,64191,0,1,22/01/2013 00:00,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,Spain,825,0,27
5289,39,2n Cycle,Single,41658,1,1,09/11/2012 00:00,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,Australia,72,0,10
347,38,Graduation,Divorced,40780,0,1,08/09/2012 00:00,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,Canada,377,0,26
5236,35,Graduation,Together,77568,0,1,25/08/2012 00:00,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,Spain,2194,3,26
9478,29,Graduation,Single,66503,1,0,14/08/2012 00:00,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,Spain,401,0,18
477,28,Graduation,Married,83512,0,0,17/06/2014 00:00,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,Spain,2157,4,23
7411,50,PhD,Married,31686,1,1,05/06/2014 00:00,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,17,0,12
3107,38,Graduation,Together,71322,0,1,02/05/2014 00:00,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,Australia,350,0,15
7437,26,Graduation,Single,27938,1,0,28/04/2014 00:00,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,Australia,29,0,9
255,63,Graduation,Divorced,22263,1,1,30/03/2014 00:00,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,Spain,21,0,12
3790,58,Graduation,Together,34633,2,1,23/01/2014 00:00,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Saudi Arabia,15,0,10
749,33,Graduation,Together,42162,1,0,19/11/2013 00:00,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,Spain,145,1,15
1503,38,PhD,Together,162397,1,1,03/06/2013 00:00,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,Spain,107,0,2
8650,36,Graduation,Widow,54162,1,1,18/03/2013 00:00,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,Spain,42,0,9
607,59,2n Cycle,Divorced,41769,0,1,13/02/2013 00:00,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,India,521,0,30
1008,33,PhD,Together,44953,0,0,21/12/2012 00:00,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,Germany,1021,1,30
9396,36,PhD,Married,37717,1,0,23/11/2012 00:00,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Saudi Arabia,25,0,13
933,36,PhD,Married,37717,1,0,23/11/2012 00:00,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Spain,25,0,13
5710,44,Graduation,Together,40548,0,1,10/10/2012 00:00,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,Australia,120,1,14
2882,39,2n Cycle,Divorced,67893,0,1,01/10/2012 00:00,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,Saudi Arabia,995,0,24
2379,61,Graduation,Single,69267,0,0,22/09/2012 00:00,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,Saudi Arabia,1635,0,21
5342,38,Basic,Divorced,9548,1,0,08/08/2012 00:00,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,Canada,29,0,14
3262,56,Graduation,Single,68281,0,0,07/08/2012 00:00,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,Spain,1655,0,30
5832,54,2n Cycle,Together,92556,0,0,20/04/2014 00:00,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,Spain,1263,0,21
5025,35,Graduation,Single,48526,1,0,24/12/2013 00:00,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,Spain,135,0,11
569,23,Graduation,Single,90273,0,0,14/12/2013 00:00,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,Spain,1991,3,21
3102,33,2n Cycle,Together,19414,1,0,16/10/2013 00:00,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,Canada,32,0,13
9449,56,PhD,Single,79761,0,1,04/10/2013 00:00,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Saudi Arabia,605,0,22
8104,63,PhD,Married,53312,0,0,09/08/2013 00:00,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,Spain,278,0,19
75,32,2n Cycle,Together,41039,0,0,25/07/2013 00:00,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,USA,467,0,23
6421,53,Graduation,Together,88347,0,0,03/07/2013 00:00,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,Spain,2116,1,22
3037,31,PhD,Married,50150,0,0,20/06/2013 00:00,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Canada,410,0,21
4698,31,PhD,Married,50150,0,0,20/06/2013 00:00,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Spain,410,0,21
948,43,Graduation,Single,10245,1,0,15/05/2013 00:00,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,Spain,41,0,13
6177,29,PhD,Married,33454,1,0,08/05/2013 00:00,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,USA,169,0,18
3517,62,Graduation,Single,40887,1,1,06/05/2013 00:00,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,Spain,161,0,19
3491,39,Graduation,Together,55914,0,1,29/04/2013 00:00,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,USA,1260,0,36
7610,31,Graduation,Together,37292,1,0,18/04/2013 00:00,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,Spain,460,0,27
4377,43,Graduation,Married,52914,0,1,07/01/2013 00:00,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,Canada,575,1,22
9850,42,2n Cycle,Married,24884,1,0,29/11/2012 00:00,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,Spain,19,0,11
5544,44,Graduation,Single,67384,0,1,10/11/2012 00:00,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,Spain,1490,1,27
6497,54,Graduation,Married,51651,0,1,07/11/2012 00:00,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,Australia,433,0,25
4543,34,Graduation,Married,82497,0,0,31/10/2012 00:00,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia,1919,1,23
5117,51,2n Cycle,Married,32632,0,0,02/08/2012 00:00,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,Spain,576,0,23
1448,51,Master,Married,33562,1,2,25/06/2014 00:00,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,India,51,0,13
6887,47,Graduation,Single,79146,1,1,24/04/2014 00:00,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Germany,564,0,25
7500,47,Graduation,Single,79146,1,1,24/04/2014 00:00,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Spain,564,0,25
2724,33,Master,Single,36143,1,0,30/03/2014 00:00,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,Spain,19,0,7
2256,41,Master,Married,27159,1,1,29/03/2014 00:00,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Spain,21,0,12
1100,54,Master,Together,41275,1,2,24/03/2014 00:00,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,Canada,61,0,16
7725,49,2n Cycle,Married,76800,0,0,08/03/2014 00:00,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,India,641,0,17
2612,27,Graduation,Married,75794,0,0,24/12/2013 00:00,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,Saudi Arabia,1682,1,28
113,63,Graduation,Married,30833,1,1,16/07/2013 00:00,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,Spain,28,0,11
2868,65,PhD,Single,26518,1,1,08/04/2013 00:00,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,USA,57,0,16
4216,33,Graduation,Single,91065,0,0,22/02/2013 00:00,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,Spain,1474,2,29
199,52,Master,Single,45183,0,0,20/01/2013 00:00,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,Canada,315,1,20
359,64,Graduation,Together,48070,0,1,13/01/2013 00:00,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,Spain,504,0,26
8842,43,Graduation,Widow,30372,1,1,25/12/2012 00:00,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Spain,44,0,15
